FECHA;CIERRE;APERTURA;MAX;MIN;Vol.;% var.
28.01.2015;17795.73;17.615.93;17.850.59;17.615.93;141.95K;0.15 %
27.01.2015;17768.3;17.649.40;17.768.41;17.633.47;139.69K;1.72 %
26.01.2015;17468.52;17.285.71;17.471.94;17.285.71;111.60K;-0.25 %
23.01.2015;17511.75;17.520.63;17.532.06;17.460.76;132.53K;1.05 %
22.01.2015;17329.02;17.306.64;17.355.74;17.229.21;121.91K;0.28 %
21.01.2015;17280.48;17.308.72;17.329.03;17.181.55;135.98K;-0.49 %
20.01.2015;17366.3;17.071.65;17.366.30;17.066.77;133.03K;2.07 %
19.01.2015;17014.29;17.000.78;17.039.80;16.911.58;127.98K;0.89 %
16.01.2015;16864.16;16.812.96;16.864.34;16.592.57;171.10K;-1.43 %
15.01.2015;17108.7;16.872.95;17.141.98;16.856.22;147.71K;1.86 %
14.01.2015;16795.96;16.961.82;17.036.72;16.770.56;148.51K;-1.71 %
13.01.2015;17087.71;16.970.88;17.087.71;16.828.27;149.18K;-0.64 %
09.01.2015;17197.73;17.318.74;17.342.65;17.129.53;155.22K;0.18 %
08.01.2015;17167.1;17.067.40;17.243.71;17.016.09;140.61K;1.67 %
07.01.2015;16885.33;16.808.26;16.974.61;16.808.26;138.57K;0.01 %
06.01.2015;16883.19;17.101.58;17.111.36;16.881.73;166.02K;-3.02 %
05.01.2015;17408.71;17.325.68;17.540.92;17.219.22;116.46K;-0.24 %
30.12.2014;17450.77;17.702.12;17.713.76;17.450.77;98.28K;-1.57 %
29.12.2014;17729.84;17.914.55;17.914.55;17.525.66;115.19K;-0.50 %
26.12.2014;17818.96;17.778.91;17.843.73;17.769.01;86.46K;0.06 %
25.12.2014;17808.75;17.804.84;17.832.47;17.773.59;86.42K;-0.25 %
24.12.2014;17854.23;17.842.04;17.875.41;17.800.42;126.45K;1.24 %
22.12.2014;17635.14;17.685.53;17.692.58;17.572.62;128.46K;0.08 %
19.12.2014;17621.4;17.511.01;17.621.40;17.471.60;175.76K;2.39 %
18.12.2014;17210.05;17.142.95;17.274.23;17.136.41;186.25K;2.32 %
17.12.2014;16819.73;16.689.34;16.891.02;16.672.94;161.29K;0.38 %
16.12.2014;16755.32;16.862.42;16.895.39;16.714.83;160.33K;-2.01 %
15.12.2014;17099.4;17.111.49;17.258.32;17.037.21;146.42K;-1.57 %
12.12.2014;17371.58;17.317.69;17.526.19;17.298.19;214.50K;0.66 %
11.12.2014;17257.4;17.180.49;17.289.73;17.043.63;151.43K;-0.89 %
10.12.2014;17412.58;17.623.35;17.658.14;17.308.82;169.62K;-2.25 %
09.12.2014;17813.38;17.820.24;17.892.16;17.773.30;140.39K;-0.68 %
08.12.2014;17935.64;18.004.66;18.030.83;17.869.74;134.66K;0.08 %
05.12.2014;17920.45;17.821.85;17.922.29;17.759.36;128.90K;0.19 %
04.12.2014;17887.21;17.881.91;17.912.59;17.813.01;142.19K;0.94 %
03.12.2014;17720.43;17.772.15;17.881.76;17.696.36;158.73K;0.32 %
02.12.2014;17663.22;17.481.06;17.687.70;17.476.42;125.23K;0.42 %
01.12.2014;17590.1;17.475.10;17.649.02;17.474.27;125.91K;0.75 %
28.11.2014;17459.85;17.340.16;17.471.90;17.330.84;149.11K;1.23 %
27.11.2014;17248.5;17.310.49;17.346.85;17.212.48;129.08K;-0.78 %
26.11.2014;17383.58;17.347.97;17.432.57;17.335.99;136.50K;-0.14 %
25.11.2014;17407.62;17.490.39;17.490.39;17.372.71;170.60K;0.29 %
21.11.2014;17357.51;17.285.72;17.381.59;17.108.20;156.31K;0.33 %
20.11.2014;17300.86;17.407.69;17.407.69;17.270.70;144.00K;0.07 %
19.11.2014;17288.75;17.384.31;17.472.57;17.280.76;170.07K;-0.32 %
18.11.2014;17344.06;17.188.84;17.356.76;17.186.50;158.07K;2.18 %
17.11.2014;16973.8;17.381.38;17.409.32;16.907.43;192.80K;-2.96 %
14.11.2014;17490.83;17.520.54;17.520.54;17.300.19;195.99K;0.56 %
13.11.2014;17392.79;17.192.00;17.400.77;17.099.95;159.83K;1.14 %
12.11.2014;17197.05;17.253.12;17.443.74;17.170.00;193.31K;0.43 %
11.11.2014;17124.11;16.869.49;17.160.12;16.855.30;153.99K;2.05 %
10.11.2014;16780.53;16.758.27;16.818.05;16.713.37;125.55K;-0.59 %
07.11.2014;16880.38;16.934.04;16.938.20;16.824.08;153.33K;0.52 %
06.11.2014;16792.48;16.993.46;17.045.94;16.725.45;199.00K;-0.86 %
05.11.2014;16937.32;16.785.44;16.995.02;16.778.28;232.23K;0.44 %
04.11.2014;16862.47;16.732.85;17.127.66;16.720.99;335.61K;2.73 %
31.10.2014;16413.76;15.817.14;16.533.91;15.817.14;268.50K;4.83 %
30.10.2014;15658.2;15.596.50;15.701.04;15.584.83;184.06K;0.67 %
29.10.2014;15553.91;15.442.39;15.595.29;15.394.79;148.83K;1.46 %
28.10.2014;15329.91;15.363.28;15.374.46;15.263.36;122.27K;-0.38 %
27.10.2014;15388.72;15.404.28;15.424.05;15.333.71;120.97K;0.63 %
24.10.2014;15291.64;15.354.35;15.377.05;15.232.00;121.82K;1.01 %
23.10.2014;15138.96;15.093.78;15.232.51;15.059.64;119.56K;-0.37 %
22.10.2014;15195.77;15.038.19;15.195.78;15.001.43;137.45K;2.64 %
21.10.2014;14804.28;15.115.29;15.115.29;14.761.84;142.98K;-2.03 %
20.10.2014;15111.23;14.822.84;15.111.23;14.819.69;161.97K;3.98 %
17.10.2014;14532.51;14.796.32;14.830.67;14.529.03;178.56K;-1.40 %
16.10.2014;14738.38;14.805.16;14.807.08;14.672.55;198.89K;-2.22 %
15.10.2014;15073.52;15.009.75;15.084.61;14.916.65;152.60K;0.92 %
14.10.2014;14936.51;15.036.87;15.089.90;14.919.71;186.22K;-2.38 %
10.10.2014;15300.55;15.292.88;15.345.78;15.221.83;186.09K;-1.15 %
09.10.2014;15478.93;15.681.53;15.732.32;15.461.09;141.00K;-0.75 %
08.10.2014;15595.98;15.574.60;15.643.63;15.520.81;150.25K;-1.19 %
07.10.2014;15783.83;15.841.17;15.913.52;15.755.57;134.77K;-0.67 %
06.10.2014;15890.95;15.882.28;15.970.65;15.808.22;127.56K;1.16 %
03.10.2014;15708.65;15.616.48;15.708.65;15.559.07;139.69K;0.30 %
02.10.2014;15661.99;15.895.20;15.922.51;15.646.40;175.36K;-2.61 %
01.10.2014;16082.25;16.173.39;16.225.96;16.081.01;137.09K;-0.56 %
30.09.2014;16173.52;16.252.72;16.252.72;16.058.72;152.47K;-0.84 %
29.09.2014;16310.64;16.339.03;16.344.32;16.262.00;107.94K;0.50 %
26.09.2014;16229.86;16.087.95;16.251.67;16.087.95;127.37K;-0.88 %
25.09.2014;16374.14;16.327.19;16.374.14;16.303.91;148.72K;1.28 %
24.09.2014;16167.45;16.105.56;16.203.94;16.094.59;133.32K;-0.24 %
22.09.2014;16205.9;16.281.36;16.299.13;16.170.11;129.13K;-0.71 %
19.09.2014;16321.17;16.177.94;16.364.08;16.170.86;171.32K;1.58 %
18.09.2014;16067.57;16.036.47;16.106.11;16.003.46;143.08K;1.13 %
17.09.2014;15888.67;15.948.15;15.969.41;15.888.67;114.75K;-0.14 %
16.09.2014;15911.53;15.896.06;15.938.31;15.871.12;121.30K;-0.23 %
12.09.2014;15948.29;15.885.04;15.984.90;15.885.04;183.36K;0.25 %
11.09.2014;15909.2;15.880.91;15.925.51;15.854.30;130.29K;0.76 %
10.09.2014;15788.78;15.688.55;15.795.60;15.664.79;109.75K;0.25 %
09.09.2014;15749.15;15.795.82;15.795.82;15.736.13;106.11K;0.28 %
08.09.2014;15705.11;15.718.13;15.730.33;15.656.40;95.57K;0.23 %
05.09.2014;15668.68;15.792.64;15.792.64;15.641.37;109.57K;-0.05 %
04.09.2014;15676.18;15.701.61;15.732.76;15.663.59;110.95K;-0.33 %
03.09.2014;15728.35;15.797.79;15.829.38;15.723.54;137.77K;0.38 %
02.09.2014;15668.6;15.526.94;15.737.36;15.516.50;122.57K;1.24 %
01.09.2014;15476.6;15.454.59;15.478.77;15.440.99;74.82K;0.34 %
29.08.2014;15424.59;15.423.88;15.447.81;15.356.00;111.03K;-0.23 %
28.08.2014;15459.86;15.482.27;15.487.99;15.423.90;99.32K;-0.48 %
27.08.2014;15534.82;15.556.56;15.588.22;15.465.99;102.23K;0.09 %
26.08.2014;15521.22;15.609.64;15.613.34;15.519.42;86.36K;-0.59 %
25.08.2014;15613.25;15.609.43;15.628.61;15.553.51;81.90K;0.48 %
22.08.2014;15539.19;15.618.05;15.628.78;15.524.43;102.35K;-0.30 %
21.08.2014;15586.2;15.530.98;15.601.99;15.525.78;117.69K;0.85 %
20.08.2014;15454.45;15.485.93;15.492.88;15.433.72;92.70K;0.03 %
19.08.2014;15449.79;15.451.94;15.476.05;15.429.11;94.21K;0.83 %
18.08.2014;15322.6;15.318.50;15.365.35;15.303.39;77.31K;0.03 %
15.08.2014;15318.34;15.317.15;15.328.34;15.276.99;88.66K;0.02 %
14.08.2014;15314.57;15.284.38;15.338.85;15.272.90;92.73K;0.66 %
13.08.2014;15213.63;15.111.76;15.235.90;15.108.53;96.30K;0.35 %
12.08.2014;15161.31;15.164.73;15.235.98;15.125.93;89.26K;0.20 %
11.08.2014;15130.52;15.022.64;15.161.54;14.973.71;114.56K;2.38 %
08.08.2014;14778.37;15.063.73;15.074.32;14.753.84;177.20K;-2.98 %
07.08.2014;15232.37;15.138.72;15.243.06;15.061.99;143.07K;0.48 %
06.08.2014;15159.79;15.260.00;15.271.14;15.121.43;135.49K;-1.05 %
05.08.2014;15320.31;15.506.87;15.507.32;15.313.84;131.55K;-1.00 %
04.08.2014;15474.5;15.474.65;15.535.62;15.440.21;123.63K;-0.31 %
01.08.2014;15523.11;15.511.54;15.602.13;15.501.15;143.26K;-0.63 %
31.07.2014;15620.77;15.732.78;15.759.66;15.618.85;154.14K;-0.16 %
30.07.2014;15646.23;15.616.89;15.666.62;15.594.89;117.50K;0.18 %
29.07.2014;15618.07;15.564.79;15.632.70;15.556.02;98.84K;0.57 %
28.07.2014;15529.4;15.426.98;15.556.62;15.426.98;115.62K;0.46 %
25.07.2014;15457.87;15.342.46;15.457.87;15.341.69;119.90K;1.13 %
24.07.2014;15284.42;15.350.28;15.383.11;15.232.14;121.97K;-0.29 %
23.07.2014;15328.56;15.367.16;15.376.20;15.317.37;100.11K;-0.10 %
22.07.2014;15343.28;15.296.42;15.392.02;15.287.93;115.43K;0.84 %
18.07.2014;15215.71;15.174.08;15.220.50;15.110.45;92.21K;-1.01 %
17.07.2014;15370.26;15.422.87;15.465.74;15.347.85;102.49K;-0.06 %
16.07.2014;15379.3;15.369.66;15.423.96;15.355.00;98.22K;-0.10 %
15.07.2014;15395.16;15.354.43;15.441.54;15.346.09;101.00K;0.64 %
14.07.2014;15296.82;15.199.18;15.324.95;15.179.49;96.29K;0.88 %
11.07.2014;15164.04;15.102.59;15.204.01;15.101.49;123.57K;-0.34 %
10.07.2014;15216.47;15.318.30;15.326.78;15.215.43;112.88K;-0.56 %
09.07.2014;15302.65;15.194.32;15.302.65;15.185.32;118.30K;-0.08 %
08.07.2014;15314.41;15.304.27;15.389.89;15.225.11;117.72K;-0.42 %
07.07.2014;15379.44;15.433.49;15.477.77;15.379.44;84.04K;-0.37 %
04.07.2014;15437.13;15.490.37;15.490.37;15.420.07;108.85K;0.58 %
03.07.2014;15348.29;15.435.34;15.435.34;15.324.32;114.23K;-0.14 %
02.07.2014;15369.97;15.406.23;15.444.63;15.354.91;116.83K;0.29 %
01.07.2014;15326.2;15.179.64;15.389.08;15.145.87;137.46K;1.08 %
30.06.2014;15162.1;15.159.45;15.177.87;15.052.34;102.01K;0.44 %
27.06.2014;15095;15.290.75;15.293.82;15.027.31;130.96K;-1.39 %
26.06.2014;15308.49;15.320.13;15.345.12;15.278.22;105.42K;0.27 %
25.06.2014;15266.61;15.297.24;15.347.88;15.265.71;108.40K;-0.71 %
24.06.2014;15376.24;15.300.50;15.424.57;15.252.27;122.75K;0.05 %
23.06.2014;15369.28;15.419.47;15.442.67;15.335.88;119.97K;0.13 %
20.06.2014;15349.42;15.359.60;15.422.06;15.305.43;190.02K;-0.08 %
19.06.2014;15361.16;15.140.35;15.375.38;15.138.28;189.91K;1.62 %
18.06.2014;15115.8;15.009.89;15.139.99;14.995.45;118.60K;0.93 %
17.06.2014;14975.97;14.962.99;15.026.96;14.948.54;107.41K;0.29 %
16.06.2014;14933.29;15.049.61;15.056.75;14.867.15;115.96K;-1.09 %
13.06.2014;15097.84;14.830.99;15.121.64;14.830.99;172.23K;0.83 %
12.06.2014;14973.53;14.942.15;14.992.96;14.862.08;132.42K;-0.64 %
11.06.2014;15069.48;15.000.13;15.075.72;14.998.63;99.51K;0.50 %
10.06.2014;14994.8;15.130.74;15.184.77;14.966.80;121.34K;-0.85 %
09.06.2014;15124;15.204.31;15.206.57;15.116.03;107.32K;0.31 %
06.06.2014;15077.24;15.138.75;15.144.34;15.042.59;134.78K;-0.01 %
05.06.2014;15079.37;15.112.59;15.141.14;15.016.81;127.87K;0.08 %
04.06.2014;15067.96;15.067.41;15.071.78;14.985.21;131.97K;0.22 %
03.06.2014;15034.25;15.089.04;15.091.49;15.026.01;145.94K;0.66 %
02.06.2014;14935.92;14.777.51;14.963.91;14.777.51;130.61K;2.07 %
30.05.2014;14632.38;14.707.66;14.741.10;14.591.62;175.33K;-0.34 %
29.05.2014;14681.72;14.585.64;14.714.95;14.574.02;122.00K;0.07 %
28.05.2014;14670.95;14.646.93;14.717.29;14.608.54;120.15K;0.24 %
27.05.2014;14636.52;14.589.79;14.744.16;14.588.68;129.37K;0.23 %
26.05.2014;14602.52;14.592.60;14.602.52;14.531.32;106.87K;0.97 %
23.05.2014;14462.17;14.411.10;14.528.04;14.404.80;142.39K;0.87 %
22.05.2014;14337.79;14.188.28;14.369.02;14.147.55;160.31K;2.11 %
21.05.2014;14042.17;13.969.71;14.054.24;13.964.43;121.69K;-0.24 %
20.05.2014;14075.25;14.088.45;14.144.04;14.038.06;123.11K;0.49 %
19.05.2014;14006.44;14.130.09;14.150.50;13.991.80;114.01K;-0.64 %
16.05.2014;14096.59;14.087.76;14.108.44;14.016.49;131.33K;-1.41 %
15.05.2014;14298.21;14.280.51;14.306.36;14.190.27;132.57K;-0.75 %
14.05.2014;14405.76;14.385.60;14.419.65;14.349.87;112.72K;-0.14 %
13.05.2014;14425.44;14.367.94;14.464.01;14.359.74;129.93K;1.95 %
12.05.2014;14149.52;14.173.49;14.234.49;14.130.30;109.25K;-0.35 %
09.05.2014;14199.59;14.101.98;14.266.29;14.091.20;125.33K;0.25 %
08.05.2014;14163.78;14.136.41;14.254.44;14.108.16;122.97K;0.93 %
07.05.2014;14033.45;14.296.25;14.299.13;14.033.45;143.17K;-2.93 %
02.05.2014;14457.51;14.454.44;14.473.75;14.405.77;108.55K;-0.19 %
01.05.2014;14485.13;14.341.09;14.493.03;14.341.09;129.17K;1.27 %
30.04.2014;14304.11;14.393.51;14.421.22;14.275.69;125.06K;0.11 %
28.04.2014;14288.23;14.289.82;14.324.03;14.224.47;97.36K;-0.98 %
25.04.2014;14429.26;14.369.72;14.554.32;14.327.60;115.02K;0.17 %
24.04.2014;14404.99;14.563.25;14.563.25;14.367.13;106.25K;-0.97 %
23.04.2014;14546.27;14.480.41;14.546.27;14.459.29;103.15K;1.09 %
22.04.2014;14388.77;14.586.29;14.604.30;14.388.77;99.30K;-0.85 %
21.04.2014;14512.38;14.549.45;14.649.50;14.503.17;95.30K;-0.03 %
18.04.2014;14516.27;14.489.37;14.536.67;14.442.74;78.18K;0.68 %
17.04.2014;14417.53;14.395.95;14.500.66;14.351.85;127.89K;0.00 %
16.04.2014;14417.68;14.126.87;14.420.30;14.125.59;143.62K;3.01 %
15.04.2014;13996.81;14.068.75;14.096.86;13.969.17;120.83K;0.62 %
14.04.2014;13910.16;13.887.23;14.008.29;13.885.22;121.01K;-0.36 %
11.04.2014;13960.05;14.027.80;14.065.97;13.885.11;174.67K;-2.38 %
10.04.2014;14300.12;14.484.54;14.513.14;14.234.45;128.87K;0.00 %
09.04.2014;14299.69;14.436.05;14.502.02;14.279.34;162.51K;-2.10 %
08.04.2014;14606.88;14.715.80;14.740.10;14.605.31;130.44K;-1.36 %
07.04.2014;14808.85;14.880.82;14.895.58;14.764.37;112.84K;-1.69 %
04.04.2014;15063.77;15.005.54;15.098.38;15.000.69;97.10K;-0.05 %
03.04.2014;15071.88;15.009.18;15.164.39;14.976.36;134.41K;0.84 %
02.04.2014;14946.32;14.897.88;15.069.61;14.893.17;162.38K;1.04 %
01.04.2014;14791.99;14.870.51;14.870.51;14.751.29;139.19K;-0.24 %
31.03.2014;14827.83;14.839.54;14.843.67;14.718.01;141.61K;0.90 %
28.03.2014;14696.03;14.576.25;14.713.45;14.520.57;149.33K;0.50 %
27.03.2014;14622.89;14.305.67;14.659.85;14.227.81;179.05K;1.01 %
26.03.2014;14477.16;14.521.00;14.569.90;14.401.42;166.62K;0.37 %
25.03.2014;14423.19;14.401.69;14.531.79;14.312.08;186.01K;-0.36 %
24.03.2014;14475.3;14.297.58;14.514.28;14.287.28;196.19K;1.77 %
20.03.2014;14224.23;14.548.76;14.548.76;14.207.83;158.68K;-1.65 %
19.03.2014;14462.52;14.495.73;14.663.54;14.302.37;153.57K;0.36 %
18.03.2014;14411.27;14.491.41;14.533.25;14.399.72;114.03K;0.94 %
17.03.2014;14277.67;14.254.32;14.359.16;14.203.21;138.03K;-0.35 %
14.03.2014;14327.66;14.526.28;14.539.60;14.280.75;236.13K;-3.30 %
13.03.2014;14815.98;14.847.72;14.919.84;14.790.48;116.17K;-0.10 %
12.03.2014;14830.39;15.003.80;15.020.14;14.828.18;141.31K;-2.59 %
11.03.2014;15224.11;15.179.47;15.256.03;15.124.36;119.06K;0.69 %
10.03.2014;15120.14;15.197.53;15.266.12;15.088.11;121.10K;-1.01 %
07.03.2014;15274.07;15.280.76;15.312.60;15.145.59;138.46K;0.92 %
06.03.2014;15134.75;14.933.76;15.203.12;14.871.56;149.98K;1.59 %
05.03.2014;14897.63;14.905.95;14.992.19;14.897.63;134.01K;1.20 %
04.03.2014;14721.48;14.553.95;14.750.09;14.546.34;125.64K;0.47 %
03.03.2014;14652.23;14.666.93;14.684.70;14.443.10;146.87K;-1.27 %
28.02.2014;14841.07;14.929.55;14.943.65;14.735.52;160.53K;-0.55 %
27.02.2014;14923.11;14.939.87;15.015.01;14.844.37;160.35K;-0.32 %
26.02.2014;14970.97;14.896.49;15.084.53;14.896.49;126.64K;-0.54 %
25.02.2014;15051.6;15.002.51;15.094.54;14.957.49;139.51K;1.44 %
24.02.2014;14837.68;14.803.64;14.982.53;14.658.14;159.46K;-0.19 %
21.02.2014;14865.67;14.618.61;14.888.81;14.618.61;138.69K;2.88 %
20.02.2014;14449.18;14.701.14;14.731.48;14.428.73;172.05K;-2.15 %
19.02.2014;14766.53;14.729.48;14.805.66;14.679.19;153.87K;-0.52 %
18.02.2014;14843.24;14.514.47;14.900.24;14.469.49;206.51K;3.13 %
17.02.2014;14393.11;14.343.73;14.427.95;14.214.60;149.04K;0.56 %
14.02.2014;14313.03;14.538.20;14.678.71;14.243.17;204.17K;-1.53 %
13.02.2014;14534.74;14.785.84;14.787.62;14.488.32;148.36K;-1.79 %
12.02.2014;14800.06;14.821.73;14.874.79;14.769.04;165.06K;0.56 %
10.02.2014;14718.34;14.647.83;14.725.92;14.568.30;149.77K;1.77 %
07.02.2014;14462.41;14.387.11;14.471.95;14.356.59;186.13K;2.17 %
06.02.2014;14155.12;14.233.42;14.308.07;14.155.12;192.93K;-0.18 %
05.02.2014;14180.38;14.213.10;14.245.06;13.995.86;280.22K;1.23 %
04.02.2014;14008.47;14.353.33;14.355.92;14.008.47;294.25K;-4.18 %
03.02.2014;14619.13;14.788.56;14.846.93;14.615.05;202.85K;-1.98 %
31.01.2014;14914.53;15.132.23;15.143.88;14.764.57;217.44K;-0.62 %
30.01.2014;15007.06;15.112.70;15.112.70;14.853.83;221.22K;-2.45 %
29.01.2014;15383.91;15.164.34;15.383.91;15.159.92;164.80K;2.70 %
28.01.2014;14980.16;15.038.64;15.088.12;14.952.83;183.07K;-0.17 %
27.01.2014;15005.73;15.091.45;15.109.68;14.933.55;223.88K;-2.51 %
24.01.2014;15391.56;15.473.57;15.485.02;15.288.32;221.01K;-1.94 %
23.01.2014;15695.89;15.900.63;15.958.58;15.690.45;206.89K;-0.79 %
22.01.2014;15820.96;15.749.01;15.870.53;15.631.41;185.28K;0.16 %
21.01.2014;15795.96;15.710.89;15.894.68;15.705.84;154.31K;0.99 %
20.01.2014;15641.68;15.724.14;15.727.26;15.574.23;142.23K;-0.59 %
17.01.2014;15734.46;15.695.46;15.783.37;15.621.80;180.15K;-0.08 %
16.01.2014;15747.2;15.845.15;15.941.08;15.710.14;214.20K;-0.39 %
15.01.2014;15808.73;15.649.07;15.808.73;15.636.57;185.85K;2.50 %
14.01.2014;15422.4;15.657.20;15.661.71;15.383.69;214.49K;-3.08 %
10.01.2014;15912.06;15.785.15;15.922.14;15.754.70;237.52K;0.20 %
09.01.2014;15880.33;16.002.88;16.004.56;15.838.44;217.44K;-1.50 %
08.01.2014;16121.45;15.943.68;16.121.45;15.906.57;206.73K;1.94 %
07.01.2014;15814.37;15.835.41;15.935.37;15.784.25;165.88K;-0.59 %
06.01.2014;15908.88;16.147.54;16.164.01;15.864.44;192.65K;-2.35 %
30.12.2013;16291.31;16.269.22;16.320.22;16.182.71;182.08K;0.69 %
27.12.2013;16178.94;16.229.43;16.232.69;16.056.73;170.60K;0.03 %
26.12.2013;16174.44;16.087.07;16.186.04;16.082.28;170.24K;1.03 %
25.12.2013;16009.99;15.861.13;16.010.54;15.853.51;147.36K;0.76 %
24.12.2013;15889.33;15.955.90;16.029.65;15.849.00;162.96K;0.12 %
20.12.2013;15870.42;15.790.69;15.870.42;15.755.36;165.04K;0.07 %
19.12.2013;15859.22;15.809.43;15.891.82;15.798.85;190.27K;1.74 %
18.12.2013;15587.8;15.273.24;15.588.42;15.268.18;175.24K;2.02 %
17.12.2013;15278.63;15.290.22;15.322.13;15.248.42;120.36K;0.83 %
16.12.2013;15152.91;15.408.35;15.408.35;15.146.13;139.63K;-1.62 %
13.12.2013;15403.11;15.316.89;15.532.94;15.251.45;246.24K;0.40 %
12.12.2013;15341.82;15.377.32;15.392.66;15.255.36;132.27K;-1.12 %
11.12.2013;15515.06;15.509.93;15.562.30;15.386.11;129.24K;-0.62 %
10.12.2013;15611.31;15.633.97;15.633.97;15.562.06;127.20K;-0.25 %
09.12.2013;15650.21;15.556.60;15.650.21;15.547.29;136.90K;2.29 %
06.12.2013;15299.86;15.112.54;15.327.37;15.112.54;135.33K;0.81 %
05.12.2013;15177.49;15.354.53;15.430.20;15.139.12;150.72K;-1.50 %
04.12.2013;15407.94;15.520.20;15.579.36;15.326.06;158.99K;-2.17 %
03.12.2013;15749.66;15.747.54;15.794.15;15.661.90;167.17K;0.60 %
02.12.2013;15655.07;15.659.74;15.703.02;15.579.54;143.19K;-0.04 %
29.11.2013;15661.87;15.661.43;15.727.96;15.507.17;158.27K;-0.41 %
28.11.2013;15727.12;15.622.19;15.729.09;15.605.73;153.99K;1.80 %
27.11.2013;15449.63;15.414.52;15.512.76;15.414.52;144.65K;-0.42 %
26.11.2013;15515.24;15.501.95;15.577.97;15.460.97;156.75K;-0.67 %
25.11.2013;15619.13;15.504.78;15.619.13;15.469.87;176.36K;1.54 %
22.11.2013;15381.72;15.513.45;15.579.39;15.307.44;211.27K;0.10 %
21.11.2013;15365.6;15.176.65;15.377.00;15.168.47;168.19K;1.92 %
20.11.2013;15076.08;15.176.35;15.209.67;15.069.98;142.50K;-0.33 %
19.11.2013;15126.56;15.096.63;15.163.06;15.020.33;130.23K;-0.25 %
18.11.2013;15164.3;15.253.24;15.273.61;15.106.82;180.14K;-0.01 %
15.11.2013;15165.92;15.034.33;15.203.11;14.994.70;212.60K;1.95 %
14.11.2013;14876.41;14.665.75;14.966.43;14.665.75;190.13K;2.12 %
13.11.2013;14567.16;14.527.97;14.599.53;14.490.92;170.20K;-0.15 %
12.11.2013;14588.68;14.289.87;14.588.68;14.278.21;157.59K;2.23 %
11.11.2013;14269.84;14.271.48;14.304.29;14.208.13;113.53K;1.30 %
08.11.2013;14086.8;14.026.17;14.122.28;14.026.17;117.83K;-1.00 %
07.11.2013;14228.44;14.355.56;14.371.56;14.222.03;111.62K;-0.76 %
06.11.2013;14337.31;14.155.34;14.407.69;14.130.86;142.19K;0.79 %
05.11.2013;14225.37;14.319.75;14.323.24;14.141.82;167.11K;0.17 %
01.11.2013;14201.57;14.403.07;14.411.05;14.126.41;170.82K;-0.88 %
31.10.2013;14327.94;14.474.01;14.516.08;14.324.17;158.45K;-1.20 %
30.10.2013;14502.35;14.464.67;14.526.88;14.425.58;156.76K;1.23 %
29.10.2013;14325.98;14.288.72;14.395.96;14.224.59;135.63K;-0.49 %
28.10.2013;14396.04;14.261.65;14.400.32;14.194.42;109.47K;2.19 %
25.10.2013;14088.19;14.439.14;14.442.12;14.088.19;139.01K;-2.75 %
24.10.2013;14486.41;14.344.74;14.499.52;14.273.71;144.89K;0.42 %
23.10.2013;14426.05;14.784.41;14.799.28;14.426.05;153.46K;-1.95 %
22.10.2013;14713.25;14.677.08;14.747.77;14.641.78;99.21K;0.13 %
21.10.2013;14693.57;14.624.03;14.727.85;14.624.03;99.06K;0.91 %
18.10.2013;14561.54;14.589.60;14.610.09;14.503.09;120.05K;-0.17 %
17.10.2013;14586.51;14.640.08;14.664.22;14.492.67;135.62K;0.83 %
16.10.2013;14467.14;14.433.64;14.493.67;14.417.61;116.19K;0.18 %
15.10.2013;14441.54;14.510.27;14.510.37;14.415.76;125.58K;0.26 %
11.10.2013;14404.74;14.376.89;14.447.87;14.320.30;169.92K;1.48 %
10.10.2013;14194.71;14.097.62;14.200.31;14.077.03;143.21K;1.12 %
09.10.2013;14037.84;13.789.89;14.037.84;13.751.85;162.10K;1.03 %
08.10.2013;13894.61;13.794.74;13.929.64;13.748.94;163.68K;0.30 %
07.10.2013;13853.32;14.057.79;14.073.23;13.841.93;146.10K;-1.22 %
04.10.2013;14024.31;14.029.73;14.149.77;13.944.27;145.33K;-0.94 %
03.10.2013;14157.25;14.140.11;14.219.89;14.082.31;145.29K;-0.09 %
02.10.2013;14170.49;14.492.47;14.569.20;14.114.54;173.53K;-2.17 %
01.10.2013;14484.72;14.517.98;14.642.97;14.471.70;152.95K;0.20 %
30.09.2013;14455.8;14.530.62;14.619.24;14.425.82;157.29K;-2.06 %
27.09.2013;14760.07;14.803.99;14.817.50;14.699.21;162.12K;-0.26 %
26.09.2013;14799.12;14.553.06;14.799.12;14.410.52;156.65K;1.22 %
25.09.2013;14620.53;14.713.03;14.737.98;14.620.53;151.02K;-0.76 %
24.09.2013;14732.61;14.626.04;14.767.72;14.607.27;114.95K;-0.07 %
20.09.2013;14742.42;14.801.64;14.816.65;14.702.25;162.48K;-0.16 %
19.09.2013;14766.18;14.680.40;14.766.18;14.581.79;174.63K;1.80 %
18.09.2013;14505.36;14.411.55;14.625.97;14.396.41;155.85K;1.35 %
17.09.2013;14311.67;14.456.99;14.474.53;14.311.67;121.27K;-0.65 %
13.09.2013;14404.67;14.316.70;14.439.93;14.233.12;180.67K;0.12 %
12.09.2013;14387.27;14.397.90;14.455.37;14.321.57;118.41K;-0.26 %
11.09.2013;14425.07;14.511.74;14.561.46;14.422.72;170.00K;0.01 %
10.09.2013;14423.36;14.318.72;14.441.81;14.296.78;209.90K;1.54 %
